"Coefficient","CpG"
-0.00745578283871442,"cg20060632"
0.00882693789202624,"cg12865818"
-0.00286186970801378,"cg13187349"
-0.00249490945229234,"cg04099180"
-0.00152140898487784,"cg27108889"
0.00407947621785681,"cg02132051"
-0.000749859029861014,"cg12564012"
-0.00162006105227785,"cg27210657"
0.00327508707879389,"cg18967846"
-0.00158297360060408,"cg12982543"
0.00155062663291785,"cg08010362"
-0.000300743360745766,"cg11240578"
-0.00187599001359511,"cg15775674"
-0.010239023248126,"cg26470501"
0.00443350978842455,"cg27395200"
0.0038787142230192,"cg00973118"
-0.000983878701122209,"cg09481056"
-0.00145880445140754,"cg20655119"
0.00287155646539789,"cg18422587"
0.000881406609881829,"cg22889887"
-0.000581066226556399,"cg06573047"
-0.00330376972203731,"cg27236007"
-0.000308210441129544,"cg02785870"
0.00124003009375918,"cg17393321"
0.000230095341890851,"cg13181291"
0.000213073553099542,"cg14935025"
0.0104390346032772,"cg09831562"
0.00194779567313144,"cg10608948"
-0.00265623754524958,"cg27302645"
-0.00125985393129748,"cg01146928"
-0.001460264829067,"cg09533390"
0.000747146572244399,"cg10271717"
-0.000547079378643314,"cg12072024"
0.00204329726117292,"cg01124546"
-0.00242969206864341,"cg01941586"
-0.000465142896264074,"cg01194712"
0.00143122065058183,"cg02984092"
-0.00159870431821572,"cg22203867"
0.00252753425264686,"cg26928531"
-0.000598644656446696,"cg01170196"
0.000488571799250498,"cg13215060"
-0.00037272513615274,"cg04839706"
0.00231376190657541,"cg17660703"
-0.00105834034418121,"cg20386818"
0.00561846094011256,"cg02326386"
0.00335803702813285,"cg16399664"
-0.00155177639668596,"cg07630816"
0.0146859140538802,"cg14836555"
-0.000991630058907027,"cg26242302"
0.00297870539770985,"cg26139360"
-4.97596243565502e-05,"cg07555125"
-0.00390422992685538,"cg18597421"
0.00659487998928034,"cg03607951"
0.000765721214107271,"cg05056823"
-0.000329181208706026,"cg01561777"
0.00169710898624975,"cg26811852"
-0.0025061044248818,"cg13975660"
0.000891283179883047,"cg11823496"
0.00495732315097151,"cg17669033"
-0.00328216860289333,"cg10114279"
0.00210341199456795,"cg26459079"
-0.000685280410048294,"cg08290756"
0.0284919976866477,"cg22488164"
0.0158635208815421,"cg14989661"
0.0157565113151035,"cg03429643"
0.00393561973536642,"cg22880420"
0.00610933763019859,"cg26994484"
-0.000219285349063473,"cg15197202"
-0.00480561143727411,"cg07957035"
0.00262842183781668,"cg15551881"
0.00299866770363509,"cg13470160"
0.00678531482572645,"cg04229928"
-0.00422924297774393,"cg16204414"
0.000248973040180054,"cg13945265"
-0.000461566437939504,"cg18237616"
-8.93823540182864e-05,"cg27337277"
-0.00168751715020141,"cg02331673"
-0.000688751922255777,"cg17008412"
0.00383813489444502,"cg06740372"
0.00214980708213395,"cg21910329"
-0.00129853835565201,"cg17516247"
-0.00713951802170399,"cg01612187"
-0.00493185951773359,"cg03763001"
0.000941604938081667,"cg06263250"
0.000883814131870037,"cg04452959"
-0.00551466729268257,"cg26887212"
0.00618584901113471,"cg04180046"
-0.00388792862537974,"cg24935220"
0.00378903986967038,"cg12177851"
-6.29822311310942e-05,"cg24489074"
0.000601658684979952,"cg21431200"
0.00439895441490734,"cg02045948"
0.0142140104366035,"cg18011760"
0.000898214099025085,"cg15867717"
0.00187642298650868,"cg02769951"
-6.79370298841591e-05,"cg14181459"
0.00779170541521366,"cg18584067"
0.00822635339936794,"cg00897703"
-0.00345435120570808,"cg22388417"
0.00934733728508926,"cg14195115"
0.00175739653034943,"cg18834375"
0.00205529129838341,"cg02442649"
0.00473688851600005,"cg26855208"
0.000406341110890941,"cg03345232"
-0.0886762472789901,"cg00574958"
-0.00194007521203078,"cg10012711"
0.00320804594393103,"cg13708645"
-0.00326139361028115,"cg12401653"
-0.000109024715965264,"cg04212127"
-0.0108208882123789,"cg27462475"
-0.00302607300943395,"cg23697406"
-0.00251810532421211,"cg14850784"
-0.00227411484094142,"cg25223878"
-0.0010814418784197,"cg05351357"
0.00562481189773857,"cg12498088"
0.00709385512035957,"cg06121226"
-0.00669334658799,"cg02630175"
0.00334928656614472,"cg07842062"
-0.000744912214422949,"cg08574423"
0.000279225683506602,"cg00174743"
0.00147342806605106,"cg27443779"
0.0298650079914803,"cg08857797"
0.00186732252321797,"cg09227563"
-0.00137416324683221,"cg14660676"
-0.00586212998989929,"cg08006309"
0.0114483159571161,"cg12243822"
4.46459495225994e-05,"cg01065592"
-0.00272822500321746,"cg02596917"
0.000496039066432106,"cg09037777"
0.00391394679662612,"cg12144681"
-0.00233225008871444,"cg17469321"
0.00238464912906272,"cg10513161"
-0.00432468609611784,"cg15041658"
0.00202988923570612,"cg14542968"
0.00256193477683151,"cg00977384"
-9.89945410454653e-05,"cg11698180"
-0.00360716784977108,"cg27377749"
0.00713535091742444,"cg25465438"
-0.00393283623070986,"cg22616430"
-0.00022604776133966,"cg13108397"
-0.00425031468597007,"cg09602751"
-0.00351072427009645,"cg10195726"
-0.0117711745429962,"cg11006442"
0.00405071498526749,"cg01614643"
-0.0024582605199805,"cg01999708"
0.00503886155624026,"cg12651953"
-0.000172545178239445,"cg01290718"
0.0039925513626067,"cg12286804"
-0.000459777232292857,"cg21694161"
0.00512312949983244,"cg03515869"
-0.00268351167159255,"cg17453767"
0.000167909067110314,"cg16326402"
0.00319629439675235,"cg20541370"
-0.000535926304824471,"cg06970290"
-0.000127891718080609,"cg18019451"
0.00667351375084828,"cg10716607"
0.0177184590599039,"cg24088496"
0.00306423989661849,"cg08688501"
0.00096262452941389,"cg00695328"
-0.00106478552688109,"cg11397541"
-0.00304770498932855,"cg14871472"
0.00303958616901275,"cg15553397"
-0.000633061099268652,"cg15209169"
-0.00186804601571007,"cg22691257"
0.00626250926194773,"cg05508315"
-0.000561900208981451,"cg23049298"
0.0034574170662794,"cg14559176"
-0.0079193766179078,"cg19589396"
0.000774635718725561,"cg16997671"
0.000776893441603178,"cg15824291"
0.00113480407585283,"cg19697512"
-0.000738705035245593,"cg15247500"
0.00156776405400088,"cg18465300"
2.73904413654456e-06,"cg13039454"
-0.00160904352522864,"cg16490124"
0.00211056281992479,"cg02436272"
0.000447293962141657,"cg24396167"
0.00056818561059217,"cg21671277"
0.00101806569474501,"cg03174644"
0.000612687266569722,"cg06367655"
0.00141614836951879,"cg27137084"
0.00175592093217951,"cg01256440"
0.00037721159553042,"cg03883555"
-0.00343250657308737,"cg23814228"
-0.00802093841287076,"cg10671830"
0.00564017401596549,"cg13200640"
-0.00266745992650915,"cg23635728"
-0.000399694008403892,"cg05207465"
0.00340136153303962,"cg17427305"
-0.00224438428657477,"cg11798873"
0.0011398833086697,"cg00888252"
0.0016176372917395,"cg08312904"
-0.000590850856832809,"cg15702661"
0.000914560916856903,"cg13883376"
-0.00184246235069903,"cg01266853"
-0.00591062080431431,"cg17079497"
0.00568904306006555,"cg23711867"
-0.00509014310769274,"cg01698567"
0.000116656722429095,"cg20475082"
0.00204816493363824,"cg02461388"
0.0010144283296365,"cg19384540"
-0.00114736735915498,"cg14810638"
0.006892156071557,"cg08511818"
-0.000203156425507452,"cg01751992"
0.00129321202222567,"cg19800032"
-0.000119447790296963,"cg05003791"
-0.00495007244431503,"cg24674445"
-0.00118656656800098,"cg24921140"
-0.000424393495720459,"cg17231677"
-0.0019222778331578,"cg27527290"
-0.000646776409617319,"cg18712919"
0.00320490532415737,"cg17221584"
0.00306768633459939,"cg01695579"
0.00074121381598694,"cg09138688"
-0.00340741442171197,"cg03108928"
0.00114773681386413,"cg22887526"
0.00654670298789235,"cg08810072"
-0.0183947734948828,"cg18763911"
0.00107206744573161,"cg26687381"
0.0124207604603128,"cg16663980"
0.000490262574313556,"cg25738688"
-0.0147257269305488,"cg23032421"
0.00537003740346262,"cg11421724"
-0.00281701169084275,"cg01593609"
-0.00369683984473819,"cg00735454"
0.00356476065127854,"cg02733093"
0.00695667760641696,"cg14341014"
0.00261508538632581,"cg02629227"
-0.000562882742388968,"cg11543686"
-0.0287949600768042,"cg17901584"
0.00143336271639175,"cg25903860"
0.00127141085420988,"cg00056578"
-0.0014655591566989,"cg01405744"
-0.00144104880339906,"cg00134210"
-0.0214267148486713,"cg09469355"
0.000795778282201934,"cg04332373"
0.00348358304603859,"cg22106810"
-0.000563485380629968,"cg05956477"
-0.00156337320609216,"cg17680767"
0.00157018140006587,"cg10956549"
0.000982311220018564,"cg07884734"
0.00242056230008783,"cg25626519"
0.000543802990824346,"cg18379537"
0.000224163977120489,"cg01834856"
-0.00505754936919431,"cg15592187"
0.000356476137436143,"cg10928925"
0.003884856621492,"cg09096087"
0.00200241829570277,"cg10189661"
0.000734230486901522,"cg03833068"
0.000871248774550549,"cg11528666"
-0.00176625595153791,"cg17033047"
5.45012253562836e-05,"cg07532965"
-0.000219367621060946,"cg13068215"
-0.0299316436905218,"cg08309687"
0.00238491146910056,"cg13199963"
-0.00555264643921695,"cg26015134"
0.000383688659686167,"cg15571561"
-0.000404096164360053,"cg00994876"
0.000529126440741083,"cg26964651"
0.000501461502550051,"cg00918762"
-0.0230678016697153,"cg04065210"
0.00510604598935605,"cg06623668"
-0.00145615859025221,"cg07986058"
-0.000700641050422404,"cg13553693"
0.0107753377439596,"cg13125072"
0.00258333961432003,"cg04012817"
-0.00231818628886536,"cg16704920"
0.00660399915937143,"cg06580523"
-1.49538905053561e-05,"cg04225902"
-0.00416244018408895,"cg26161057"
0.00653825724566818,"cg06951363"
-0.00573769842537671,"cg03648116"
-0.000420861909899484,"cg07631309"
0.00194617494520198,"cg21057266"
0.00614736675027099,"cg08120631"
-0.00553085476445971,"cg17950900"
-0.00318709427977056,"cg23516759"
0.000571241821170335,"cg26965275"
-0.00364204076167827,"cg12593793"
-0.0031658738116661,"cg03208983"
0.00327304225619071,"cg06917727"
-0.00281637689720373,"cg05625687"
6.27646564859388e-05,"cg23124695"
0.000214067175066135,"cg25683336"
-0.00030412371227002,"cg24125468"
0.00741607554608954,"cg12608132"
0.00108829438924197,"cg05657564"
-0.00135781719807869,"cg22789237"
0.00150458374020926,"cg06457011"
-0.000227183122543947,"cg12491169"
-0.00406445258581894,"cg23419447"
-0.0112326646825523,"cg14649449"
-0.000601832137625346,"cg16725552"
0.000313951811500425,"cg04103251"
-0.000192531586255566,"cg03859846"
0.00365343825248602,"cg08640498"
0.0069903047819317,"cg22727932"
-0.0110993953976672,"cg11532433"
0.00408224712943014,"cg26624914"
-0.00216979735762919,"cg24817205"
-0.00279292969982089,"cg07956751"
-0.0197159882938657,"cg07865517"
0.00252431146362661,"ch.1.4512450F"
-0.00340723249443292,"cg05177776"
-0.00228723613847867,"cg18346106"
-0.00140176582547969,"cg00201257"
0.00824937340988682,"cg16893174"
0.0151394501376326,"cg17580614"
0.000629445499047801,"cg02329038"
0.000567176426891798,"cg05340438"
-0.0014784825867762,"cg20866090"
0.00249791046091194,"cg18070442"
-0.000605450797417086,"cg20833759"
-0.00186118000636219,"cg02316283"
-0.00221889033577649,"cg06859735"
0.000982234906468725,"cg05380808"
0.000213608565309504,"cg05868316"
0.00142953447606874,"cg23098621"
0.00185618827824045,"cg15653111"
0.00144057902335424,"cg17196051"
-0.0030864455146899,"cg16969872"
-0.00456495663023861,"cg27554156"
-0.00125511924107955,"cg27632471"
-0.0135697017447369,"cg14162417"
0.00347308240034021,"cg15722366"
0.000831749124390308,"cg03158314"
-0.00991029235383867,"cg24710309"
-0.0121844239430731,"cg18120259"
-0.00296110829486671,"cg00593212"
-0.00509875329008481,"cg12001357"
-0.000191672133746013,"cg15961904"
-0.0164893497455718,"cg21507987"
-0.000586913516456692,"cg23254650"
0.00310188496815718,"cg14151290"
-0.0015140354629184,"cg19684151"
-0.000229099513332107,"cg11938738"
0.00147573389289906,"cg16345311"
-2.54234085823508e-06,"cg00933835"
0.00109624428713138,"cg23054119"
1.42205781455635e-05,"cg05959265"
0.0136044326261247,"cg19373099"
-0.0017881979292155,"cg09270484"
-0.000631361839239589,"cg06678594"
0.00290241258905694,"cg13937012"
0.00163519657856359,"cg07201319"
0.000111138935664573,"cg22831029"
-0.00166362900493269,"cg24772525"
0.000389264633923286,"cg08267002"
0.00845232815095689,"cg22796593"
-0.0028246592032242,"cg19768079"
-0.0029100498772535,"cg05347794"
0.00138965413856544,"cg18948794"
-0.00353368740781309,"cg11827101"
0.00214456464995553,"cg06462291"
0.000715810295353596,"cg16891020"
0.000900614523850288,"cg26072906"
-0.000419125153950476,"cg10929442"
0.000377925540870489,"cg22232708"
0.00142042963483319,"cg05141867"
0.000873031301264824,"cg24809544"
0.00079159357768437,"cg10639435"
6.56343831918744e-05,"cg22156534"
0.00129006135787809,"cg03650282"
-0.00588730580885863,"cg11274527"
0.0143468000303496,"cg00805193"
0.00081938462789107,"cg18832247"
0.00311699723304848,"cg15584221"
-0.00546224756639158,"cg09303330"
0.0074151746704637,"cg15228441"
0.00925564171434775,"cg22701534"
0.000126744843027637,"cg21473728"
0.00221560995345199,"cg17882322"
0.00135742358495065,"cg06175912"
0.00705937658531233,"cg04439557"
0.00200576623652861,"cg10031769"
0.00347006620679159,"cg22717114"
-0.0128487884349162,"cg22562591"
-0.000258686955770157,"cg04745004"
0.000864308596975505,"cg26999431"
-0.000570685223442717,"cg19307391"
0.00541787028050956,"cg25217710"
-0.0154442402495052,"cg17137186"
0.00127711465623357,"cg14136083"
-0.000525773546575466,"cg02335700"
-0.00559938572033785,"cg19693031"
0.001460861362671,"cg14215309"
0.00406505152949698,"cg27378486"
-0.00327269027103993,"cg23375877"
-0.000862236657737095,"cg01233392"
0.00187779358168082,"cg26060667"
0.00122645091932632,"cg04519421"
-0.00173388763756881,"cg05956521"
-0.000984727354137621,"cg17846467"
0.00298915648840638,"cg13584258"
-0.00271316225527789,"cg21123686"
0.00279404205187027,"cg03220414"
-2.36596221311255e-06,"cg00045114"
-0.000207300329067251,"cg05257260"
-0.00518799822831446,"cg14535138"
-0.00063085994498266,"cg09006072"
0.010807657665987,"cg07814318"
0.00236513657712426,"cg03652336"
-0.00249854390635198,"cg06835786"
-0.00300919294448542,"cg14933485"
0.000357229884818092,"cg17220584"
-0.000802160033754448,"cg07607583"
-0.00608319270264032,"cg08216099"
-0.00091293972195511,"cg11173146"
-0.00512501513880593,"cg12105190"
-0.000690577797743185,"cg09057517"
-0.00320187512801643,"cg07148051"
-0.0275078747618995,"cg06690548"
0.00081088716494085,"cg00885461"
0.00182918473526614,"cg10503635"
-0.00142812757108553,"cg06369854"
0.00155450200738311,"cg20900524"
0.00124153206278115,"cg17469668"
-0.00162305722057669,"cg23938553"
-0.00495203200305176,"cg10358197"
-0.00328014871234624,"cg06547209"
0.00111367291138687,"cg26318252"
-5.7219650341057e-05,"cg27503499"
0.00342838574797039,"cg12363898"
0.00680365232222725,"cg14241748"
0.000369579338681252,"cg06651752"
-0.00127614654798282,"cg03602862"
0.00354645755251671,"cg19119594"
0.000170054779729147,"cg00432369"
0.00388701877009428,"cg20960181"
-0.000629443401668054,"cg09277709"
-0.00514268437533388,"cg03840511"
-2.67214314220907e-05,"cg04107099"
0.0123247255877784,"cg03065625"
-0.0206921496410678,"cg04847110"
0.0012311151789892,"cg07431106"
0.00761419932421866,"cg16407699"
2.97667609528031e-05,"cg23894587"
0.00147202947999248,"cg04513146"
0.00244410614418615,"cg06841464"
-0.00470230334056035,"cg08305942"
0.0289970982747053,"cg25648203"
-0.00280317514298043,"cg14675361"
-0.00895008727028326,"cg17370412"
0.0084586619536057,"cg17822325"
-0.00176803617203009,"cg24657535"
0.00377878077309421,"cg15529155"
0.00053357895139847,"cg19039340"
2.89620135965638e-05,"cg06017212"
0.00101371655969636,"cg17082026"
-0.000193599409646356,"cg06589596"
-0.00348049210963407,"cg10043058"
-0.00183027940021524,"cg05492170"
0.000304414668496419,"cg05847778"
-0.00588983465533725,"cg03270881"
-0.000324146009206519,"cg25600472"
0.00144441671488399,"cg26198898"
0.00308213405699205,"cg02524547"
0.00292448732982493,"cg11117131"
-0.00156076823168594,"cg10318222"
-0.00492452608694142,"cg24513387"
-0.00301336615179369,"cg01990225"
0.00436187787312216,"cg02505956"
0.0040209209073588,"cg00374492"
-0.0019739690330407,"cg07248242"
0.0049403303531807,"cg23302740"
0.00150497947363916,"cg21604244"
-0.00129266665452305,"cg03563354"
0.000240560933634442,"cg04575325"
0.000479814208781089,"cg18292763"
0.000523814873822993,"cg03093806"
-0.0254170448346343,"cg05603985"
-0.0081866506014288,"cg14009473"
0.000675621203946322,"cg08439728"
0.00020593867810979,"cg07312240"
-0.00396555805036097,"cg09125623"
-0.000376523451584127,"cg21638454"
0.00122399694137476,"cg05753706"
-0.00189064639772353,"cg00602326"
0.00824373964688653,"cg16655795"
0.00273762896960242,"cg21804531"
0.00435802154857153,"cg18609120"
-0.00141662497967748,"cg25215890"
-0.00118434281958093,"cg03327899"
0.00372252178994501,"cg01526748"
-0.00095203967272821,"cg11207515"
-0.00823692446700972,"cg12648172"
0.00282114206084131,"cg07363131"
-0.00146061443852235,"cg01136183"
-0.000475235916733968,"cg08746033"
-0.002604132225181,"cg08684581"
-0.00930958242372291,"cg00948664"
0.000298786680270817,"cg05762338"
-0.00286907945428147,"cg27337857"
0.00401724684219955,"cg17280624"
-0.00365927847952267,"cg24454579"
2.14475561715218e-06,"cg01839993"
-0.00458992921965205,"cg00369351"
-0.00118482090412408,"ch.4.1185987F"
0.00113721327179573,"cg04359602"
0.000148022207244781,"cg19672694"
0.000670746596503674,"cg00373256"
-0.00111051354172246,"cg15520962"
-0.00233166568853502,"cg19990316"
-0.00128953983324676,"cg09671122"
-0.0107190608971331,"cg13966005"
0.00109039813587161,"cg05602439"
-0.00512873525192216,"cg05487507"
0.00618845111845017,"cg17679604"
-0.00557671784764484,"cg23366050"
-0.00481082841541973,"cg21280171"
0.000586389264118229,"cg18126557"
-0.00322174107398137,"cg06638723"
-0.0059667467422855,"cg22077686"
-0.000825635471216241,"cg04424621"
0.00304067919568727,"cg09232225"
7.86301790446995e-05,"cg15963417"
-0.00204956819101204,"cg23882164"
-0.000438113147317133,"cg10675011"
0.0045355878281916,"cg12701768"
-0.0182791805166735,"cg06533408"
0.00352181919051473,"cg16150677"
-0.00223608018035427,"cg14620932"
-0.000578000903760576,"cg02837027"
-0.00761141788867148,"cg10967114"
0.000108695304830684,"cg04196855"
0.00214709993184878,"cg16683416"
9.92925736074023e-06,"cg07554759"
0.0016573302369403,"cg16301857"
0.00156554630008379,"cg00848461"
-0.00340357008461418,"cg18240727"
-0.00651041637156219,"cg01486818"
-8.18936981945411e-05,"cg02836767"
0.00911938484793647,"cg24910161"
-0.000958126610932358,"cg17598785"
0.00137719115832289,"cg23197935"
-0.00176319103719983,"cg25532099"
0.00204341151970158,"cg05360477"
0.000727568600884406,"cg11480534"
-0.000760374390557569,"cg00432789"
5.62011712075998e-05,"cg16276225"
0.00343221839979598,"cg24572204"
-0.0171990723474345,"cg13680388"
0.000143134904225967,"cg16588061"
0.00594284871953635,"cg19357416"
-0.00142604556013173,"cg08086949"
-0.00268383832930118,"cg03247245"
0.00391832304035504,"cg26543816"
-0.00904438485007656,"cg17075808"
-0.000593678710433618,"cg06649165"
0.00163361219844501,"cg00194780"
0.00153340058897603,"cg09916599"
0.000205390570979363,"cg16591228"
-0.000834287900562238,"cg18555117"
0.00214689400655259,"cg10473479"
-0.000835756173570881,"cg15380511"
-0.000876025806176432,"cg07507085"
0.00131884197603658,"cg06180606"
9.05699646328989e-05,"cg03576422"
0.00862321727197524,"cg13730841"
-0.00129609654891718,"cg11417675"
0.00243532355862706,"cg26423322"
-0.0027643240851947,"cg03776495"
0.00230282119571783,"cg26503644"
-0.00109766429870318,"cg22734165"
-0.00346993512038296,"cg24083695"
-0.00130270197581711,"cg01337940"
0.00772794151501063,"cg16411857"
0.000287879137254574,"cg04140903"
0.000284577455244103,"cg10186992"
0.00322663378748026,"cg21390575"
-0.0103296440685584,"cg13320842"
-0.00133588503166771,"cg21586453"
-0.00590168379489694,"cg22054364"
-9.45133990068926e-05,"cg19808047"
0.00448620836968931,"cg04661457"
-0.00281538950256301,"cg05894754"
0.00026063582283399,"cg22659564"
0.00173660012978755,"cg25653947"
-0.00274850353336677,"cg11201177"
0.00144695124291425,"cg21790570"
0.000509183152984534,"cg00328916"
0.00685522289223775,"cg00717364"
-0.00490569917085326,"cg22207672"
0.00866855711552218,"cg01818539"
0.000642186712379065,"cg15842967"
-0.00495251802167825,"cg07935287"
0.00208014194693809,"cg07128330"
-0.01908711508248,"cg04754652"
0.00136192613368804,"cg11700258"
-0.00178174522754713,"cg12456379"
-0.000790195004942002,"cg02874667"
0.00190211495587856,"cg12974545"
0.00200235492223877,"cg16133703"
-0.00230304693021791,"cg22802739"
-0.00328512924742264,"cg19459962"
0.00300869589107812,"cg14032964"
0.00538273719016157,"cg14665825"
-0.00160035794299915,"cg07322064"
-0.00105196999824013,"cg16867817"
-0.00216034161270742,"cg08529529"
-0.00229513509162137,"cg07391913"
0.000109505483020905,"cg11875459"
0.00795059975564433,"cg17470069"
0.000844261872030517,"cg27175470"
-0.000805438921399332,"cg05304184"
0.00321421888486677,"cg16099107"
0.00667707109797293,"cg06250549"
-0.0066159497293633,"cg03308803"
0.000166302799063643,"cg22534759"
-0.0151048225150826,"cg09092525"
-0.00303697695217735,"cg01819167"
-0.0003372115730118,"cg11715858"
-0.00643768273345026,"cg06178669"
0.0155402581134699,"cg04305653"
0.00211562806271348,"cg25080348"
-0.00240695247472395,"cg05652719"
0.000803064923475648,"cg10622174"
-0.0271754653916444,"cg17058475"
0.00126087365046857,"cg19559124"
-0.00881039125631584,"cg22084182"
0.00087189734167369,"cg10418114"
-0.00457189467200912,"cg03801691"
-0.0014361696054551,"cg07110379"
0.00515809773913869,"cg18593194"
-0.00171446995283911,"cg07870541"
-0.000623425668826072,"cg25903851"
0.00386144666052398,"cg13123009"
-0.000792296011592672,"cg22691626"
-0.00629154164769728,"cg24082072"
-0.00157713282451726,"cg11170956"
-0.000172127066728954,"cg10738648"
-0.0266507897720508,"cg12813802"
0.00292226273459567,"cg10021276"
0.00355869379226344,"cg12221864"
0.000463719116237069,"cg12501402"
0.000963310556700498,"cg17167303"
0.00113666868860931,"cg08070491"
-0.00252997030596201,"cg05479462"
-0.00540190272572199,"cg27219399"
0.000249589228464156,"cg17832688"
-0.00109042496226961,"cg09062663"
-0.00169788238029087,"cg23797551"
-0.00305979477444251,"cg24693760"
0.00522877498097317,"cg15603548"
0.000512765758306954,"cg18831134"
0.00546684722091052,"cg07038822"
-0.00554082895582296,"cg02071825"
-9.57315944005922e-05,"cg04114386"
-0.00557110567496982,"cg04776812"
-0.00415187171314404,"cg10293282"
0.000858724762255399,"cg06906464"
0.00324987457985808,"cg02163943"
0.000471130761501247,"cg26852242"
0.000760122234947115,"cg13224427"
0.00374022488399994,"cg15548198"
-0.000320793555149759,"cg16840547"
-0.000392346670905485,"cg14882946"
-0.00200927896560096,"cg21289397"
0.0031752747997446,"cg12761788"
0.000560497243047689,"cg09581649"
0.00234153348621334,"cg23917744"
0.00468539472683425,"cg24664957"
-0.00904672899983006,"cg18181703"
-0.0021505666385477,"cg13531482"
0.00111881466742345,"cg08154783"
-0.000446212174025462,"cg24926370"
0.00246912088505419,"cg16696021"
-5.38236180164407e-07,"cg07126216"
-0.000495668667351779,"cg18815589"
-0.000971773725958371,"cg10105149"
-0.00148770500822232,"cg07896438"
0.00042839939463684,"cg10206594"
0.00127278928153217,"cg21847267"
-0.00426046095989469,"cg04748010"
0.00484181520153283,"cg20094831"
0.00353531711605034,"cg06208270"
0.00078608637290413,"cg11779113"
-0.0294013577871613,"cg14476101"
0.0018481090360945,"cg11119412"
-0.000608232183053597,"cg02883666"
0.00513504590205754,"cg18942357"
0.000341953866290422,"cg18712083"
0.00689520159706471,"cg10820587"
-0.00564458586869105,"cg15919833"
0.00180944161719998,"cg02550738"
-0.000621326858807391,"cg20411127"
0.00114910278189967,"cg00957901"
-0.00305341531780554,"cg07005688"
0.00229330120825478,"cg05295703"
0.000774458284992539,"cg26153715"
0.00143574673255555,"cg03407441"
0.000955489763930382,"cg26466789"
0.00348922776507424,"cg18211249"
0.00182392185074199,"cg07928709"
-0.00335052537071652,"cg25353281"
-0.0058809618922809,"cg00498211"
-0.0169010305127332,"cg20248822"
0.00111634265569794,"cg19282443"
0.000107948276633929,"cg09074223"
0.000208012424109089,"cg15989091"
-0.00161185161359517,"cg24655087"
-0.000749240960627976,"cg08946995"
0.00291961861249625,"cg09603188"
-0.00168601041738551,"cg21157721"
-0.00131568880192681,"cg03964343"
-0.00215984697006475,"cg00004089"
0.000200585606370751,"cg17801256"
0.000794031733707182,"cg16277229"
-0.000795297879727133,"cg27142924"
0.001450890975637,"cg14679230"
0.000983982603788665,"cg06644515"
-0.00211618632013523,"cg09772857"
-0.000604939356802487,"cg04636269"
-0.00182623829104559,"cg02869235"
0.00394286159802341,"cg23898128"
0.00301265179921668,"cg04666202"
5.92402864590706e-05,"cg26662727"
0.000527158822361843,"cg00249032"
-0.000565294810163604,"cg07359518"
0.00744183428963154,"cg01130991"
-0.00468386900039792,"cg25405452"
-0.00121571537423959,"cg18704527"
-0.00293920711685756,"cg17823829"
0.0107991198203816,"cg00238353"
-0.00395850629238882,"cg01151966"
-0.000224274151083094,"cg12425700"
0.000599511586780855,"cg01380346"
0.0049611490235173,"cg25178683"
-0.00018401673603704,"cg19639560"
-0.00220353113424385,"cg26495357"
0.00168952778840201,"cg23614125"
-0.00779010861453592,"cg27289628"
0.00152688076397925,"cg23545906"
0.00106067750114396,"cg27171580"
-0.00213450166739065,"cg14191616"
0.00414942615693099,"cg05413285"
1.2069898023646e-05,"cg06839769"
-0.0007519089341441,"cg18495298"
0.00301734168771165,"cg25112191"
-0.00204216190004536,"cg07854113"
0.003019256662303,"cg09747891"
0.00336447426318285,"cg17017272"
0.000688675082810048,"cg17386689"
0.0285455362617206,"cg27243685"
0.000510716788719674,"cg26869723"
-0.000314553828209098,"cg05850870"
0.000736543205613974,"cg25294759"
-0.00142019974627583,"cg25526039"
-0.00129355809407151,"cg01989224"
0.00164280681106198,"cg00835400"
0.00279760663489091,"cg17265120"
-0.00240156870475246,"cg13932916"
0.0538896626443565,"cg11024682"
0.00820721307686952,"cg06203649"
-0.00372882278295509,"cg21506299"
-0.000349644967205479,"cg13060233"
0.00499011604953138,"cg26282283"
-0.000969513301135586,"cg11727029"
-0.00198113488794052,"cg09148852"
-0.00120241303097279,"cg05140624"
-0.00103661479631406,"cg00437258"
-0.0222847280279199,"cg08726900"
0.00134923578269437,"cg22957659"
-0.00152987158058885,"cg06217320"
-0.00085145119960583,"cg02947418"
0.00573330864789822,"cg25432294"
-0.00168014109761588,"cg19953452"
-0.00215295301736738,"cg04103198"
-0.000952170552486853,"cg03640051"
-0.0118420973019426,"cg16521555"
0.00164839425043081,"cg21420044"
-0.000188781435800051,"cg01543307"
0.000997297000336557,"cg21915799"
-0.00382421791250285,"cg06193668"
-0.000988591422596554,"cg22691319"
-0.00240877639784034,"cg27331316"
-0.00136963097246944,"cg24106686"
0.000207565883550663,"cg10542971"
-0.00133621187827301,"cg23361916"
-0.00318650872173514,"cg05696034"
-0.00246795038331255,"cg14058239"
-0.00372548353269635,"cg24996154"
0.000640898409634552,"cg07839906"
0.00135694181323685,"cg15328326"
7.31390245297445e-05,"cg11202345"
0.000118220908629645,"cg05064489"
-0.00332322908545239,"cg01165142"
0.00145898178937916,"cg00137634"
0.000829997173188581,"cg13023681"
-0.000501009417752808,"cg01951459"
0.00386280718130027,"cg00861207"
0.00205092377989254,"cg23273809"
0.000872576945668621,"cg23127323"
-0.00552802134777586,"cg20480783"
-0.00412569760576253,"cg08885409"
-0.0113650272228782,"cg16735495"
